2 495 4.588419 
2 496 4.588419 
2 497 4.588419 
2 498 4.588419 
2 499 4.588419 
2 500 4.588419 
2 501 4.588419 
2 502 4.588419 
2 503 4.588419 
2 504 4.588419 
2 505 4.588419 
2 506 4.588419 
2 507 4.588419 
2 508 4.588419 
2 509 4.588419 
2 510 4.588419 

 
1 511 4.592616 
1 512 4.592612 
1 513 4.592612 
1 514 4.592612 
1 515 4.592612 
1 516 4.592612 

 
