5.369159 0.002826 1.989833 0.726402 
5.374846 0.002843 1.993764 0.656762 
5.380583 0.002869 1.997344 0.591927 
5.386388 0.002902 2.000603 0.531514 
5.392273 0.002943 2.003563 0.475200 
5.398253 0.002990 2.006246 0.422703 
5.404341 0.003044 2.008669 0.373775 
5.410552 0.003105 2.010847 0.328196 
5.416898 0.003173 2.012794 0.285769 
5.423394 0.003248 2.014521 0.246313 
5.430056 0.003331 2.016038 0.209663 
5.436899 0.003422 2.017355 0.175667 
5.443941 0.003521 2.018480 0.144183 
5.451200 0.003629 2.019419 0.115079 
5.458695 0.003748 2.020180 0.088228 
5.466450 0.003877 2.020767 0.063514 
5.474488 0.004019 2.021184 0.040824 
5.482837 0.004174 2.021437 0.020049 
5.491527 0.004345 2.021528 0.001088 
5.500591 0.004532 2.021458 -0.016160 
5.510068 0.004739 2.021229 -0.031790 
5.520002 0.004967 2.020842 -0.045896 
5.530444 0.005221 2.020295 -0.058568 
5.541452 0.005504 2.019587 -0.069894 
5.553094 0.005821 2.018713 -0.079960 
5.565450 0.006178 2.017669 -0.088853 
5.578616 0.006583 2.016447 -0.096653 
5.592705 0.007045 2.015036 -0.103445 
5.607858 0.007576 2.013423 -0.109308 
5.624246 0.008194 2.011589 -0.114324 
5.642083 0.008918 2.009511 -0.118572 
5.661641 0.009779 2.007156 -0.122132 
5.683274 0.010817 2.004480 -0.125084 
5.707451 0.012088 2.001426 -0.127510 
5.734810 0.013680 1.997909 -0.129491 
5.766250 0.015720 1.993811 -0.131113 
5.803079 0.018415 1.988957 -0.132468 
5.847294 0.022108 1.983072 -0.133656 
5.902084 0.027395 1.975717 -0.134797 
5.972730 0.035323 1.966150 -0.136045 
6.067549 0.047409 1.953176 -0.137611 
6.193423 0.062937 1.935723 -0.139703 
6.337645 0.072111 1.915396 -0.142209 
6.483087 0.072721 1.894520 -0.144882 
6.626739 0.071826 1.873508 -0.147683 
6.768079 0.070670 1.852430 -0.150614 
6.907037 0.069479 1.831290 -0.153682 
7.043591 0.068277 1.810087 -0.156897 
7.177727 0.067068 1.788817 -0.160270 
7.309432 0.065853 1.767478 -0.163813 
7.438691 0.064629 1.746066 -0.167541 
7.565486 0.063398 1.724576 -0.171467 
7.689797 0.062156 1.703006 -0.175608 
7.811603 0.060903 1.681353 -0.179983 
7.930878 0.059637 1.659613 -0.184610 
8.047592 0.058357 1.637784 -0.189511 
8.161713 0.057061 1.615863 -0.194712 
8.273204 0.055746 1.593851 -0.200237 
8.382024 0.054410 1.571745 -0.206116 
8.488126 0.053051 1.549548 -0.212381 
8.591458 0.051666 1.527261 -0.219066 
8.691964 0.050253 1.504889 -0.226208 
8.789582 0.048809 1.482440 -0.233848 
8.884243 0.047331 1.459922 -0.242028 
8.975877 0.045817 1.437348 -0.250794 
9.064409 0.044266 1.414735 -0.260194 
9.149764 0.042678 1.392102 -0.270275 
9.231869 0.041052 1.369474 -0.281089 
9.310656 0.039394 1.346878 -0.292683 
9.386068 0.037706 1.324345 -0.305105 
9.458060 0.035996 1.301908 -0.318401 
9.526610 0.034275 1.279603 -0.332613 
9.591716 0.032553 1.257461 -0.347778 
9.653406 0.030845 1.235516 -0.363930 
9.711735 0.029164 1.213796 -0.381099 
9.766786 0.027525 1.192322 -0.399311 
9.818668 0.025941 1.171113 -0.418590 
9.867510 0.024421 1.150178 -0.438959 
9.913462 0.022976 1.129521 -0.460440 
9.956681 0.021609 1.109139 -0.483055 
9.997332 0.020326 1.089026 -0.506829 
10.035582 0.019125 1.069170 -0.531787 
10.071594 0.018006 1.049554 -0.557957 
10.105527 0.016967 1.030162 -0.585368 
10.137532 0.016003 1.010974 -0.614053 
10.167753 0.015110 0.991970 -0.644046 
10.196321 0.014284 0.973128 -0.675384 
10.223363 0.013521 0.954428 -0.708104 
10.248991 0.012814 0.935849 -0.742246 
10.273311 0.012160 0.917369 -0.777853 
10.296421 0.011555 0.898969 -0.814968 
10.318409 0.010994 0.880629 -0.853636 
10.339358 0.010474 0.862330 -0.893905 
10.359341 0.009992 0.844052 -0.935824 
10.378428 0.009544 0.825778 -0.979442 
10.396682 0.009127 0.807490 -1.024814 
10.414160 0.008739 0.789170 -1.071993 
10.430917 0.008378 0.770800 -1.121036 
10.447000 0.008042 0.752365 -1.172004 
10.462456 0.007728 0.733845 -1.224957 
10.477326 0.007435 0.715225 -1.279962 
10.491649 0.007162 0.696487 -1.337087 
10.505461 0.006906 0.677613 -1.396403 
10.518796 0.006667 0.658585 -1.457987 
10.531685 0.006444 0.639385 -1.521921 
10.544157 0.006236 0.619994 -1.588290 
10.556239 0.006041 0.600390 -1.657188 
10.567959 0.005860 0.580553 -1.728713 
10.579340 0.005690 0.560460 -1.802975 
10.590405 0.005533 0.540085 -1.880090 
10.601178 0.005386 0.519403 -1.960189 
10.611680 0.005251 0.498384 -2.043414 
10.621932 0.005126 0.476995 -2.129923 
10.631955 0.005011 0.455199 -2.219897 
10.641770 0.004907 0.432956 -2.313538 
10.651397 0.004813 0.410218 -2.411080 
10.660858 0.004730 0.386929 -2.512794 
10.670175 0.004659 0.363025 -2.619000 
10.679374 0.004599 0.338427 -2.730085 
10.688480 0.004553 0.313039 -2.846519 
10.697526 0.004523 0.286740 -2.968894 
10.706548 0.004511 0.259376 -3.097973 
10.715594 0.004523 0.230737 -3.234775 
10.724727 0.004566 0.200533 -3.380732 
10.734037 0.004655 0.168330 -3.537971 
10.743671 0.004817 0.133425 -3.709955 
10.753896 0.005113 0.094509 -3.903146 
10.765359 0.005732 0.048459 -4.132985 
10.779861 0.007251 -0.013712 -4.443853 
10.788613 0.004376 -0.053466 -4.642064 
10.796287 0.003837 -0.089779 -4.822120 
10.803194 0.003453 -0.123659 -4.988823 
10.810123 0.003465 -0.158820 -5.160116 
10.816479 0.003178 -0.192124 -5.320365 
10.822376 0.002948 -0.223942 -5.471318 
10.827916 0.002770 -0.254651 -5.614726 
10.833169 0.002626 -0.284503 -5.751703 
10.838183 0.002507 -0.313671 -5.882978 
10.842995 0.002406 -0.342283 -6.009052 
10.847633 0.002319 -0.370436 -6.130274 
10.852121 0.002244 -0.398211 -6.246893 
10.856478 0.002178 -0.425672 -6.359085 
10.860719 0.002121 -0.452873 -6.466968 
10.864859 0.002070 -0.479862 -6.570619 
10.868911 0.002026 -0.506683 -6.670078 
10.872883 0.001986 -0.533372 -6.765356 
10.876788 0.001952 -0.559967 -6.856441 
10.880633 0.001923 -0.586500 -6.943295 
10.884428 0.001897 -0.613006 -7.025861 
10.888180 0.001876 -0.639515 -7.104058 
10.891898 0.001859 -0.666062 -7.177789 
10.895588 0.001845 -0.692680 -7.246930 
10.899260 0.001836 -0.719406 -7.311339 
10.902920 0.001830 -0.746279 -7.370844 
10.906578 0.001829 -0.773342 -7.425246 
10.910243 0.001832 -0.800644 -7.474309 
10.913924 0.001841 -0.828242 -7.517754 
10.917634 0.001855 -0.856204 -7.555251 
10.921386 0.001876 -0.884612 -7.586398 
10.925197 0.001905 -0.913570 -7.610702 
10.929087 0.001945 -0.943212 -7.627540 
10.933085 0.001999 -0.973723 -7.636099 
10.937228 0.002072 -1.005364 -7.635270 
10.941577 0.002174 -1.038541 -7.623441 
10.946228 0.002326 -1.073946 -7.598031 
10.951379 0.002576 -1.112978 -7.554182 
10.957584 0.003102 -1.159626 -7.479168 
10.963388 0.002902 -1.202775 -7.387008 
10.968288 0.002450 -1.238746 -7.292836 
10.972713 0.002212 -1.270802 -7.195199 
10.977170 0.002228 -1.302628 -7.085125 
10.981275 0.002053 -1.331487 -6.973708 
10.985138 0.001932 -1.358213 -6.860454 
10.988831 0.001846 -1.383334 -6.744983 
10.992396 0.001783 -1.407172 -6.627171 
10.995863 0.001734 -1.429941 -6.507006 
10.999254 0.001695 -1.451798 -6.384522 
11.002585 0.001666 -1.472858 -6.259779 
11.005869 0.001642 -1.493212 -6.132846 
11.009119 0.001625 -1.512933 -6.003796 
11.012344 0.001612 -1.532081 -5.872704 
11.015551 0.001604 -1.550705 -5.739639 
11.018750 0.001599 -1.568848 -5.604668 
11.021946 0.001598 -1.586546 -5.467854 
11.025148 0.001601 -1.603832 -5.329253 
11.028362 0.001607 -1.620733 -5.188913 
11.031594 0.001616 -1.637275 -5.046878 
11.034852 0.001629 -1.653481 -4.903181 
11.038141 0.001645 -1.669373 -4.757844 
11.041471 0.001665 -1.684971 -4.610879 
11.044849 0.001689 -1.700294 -4.462283 
11.048283 0.001717 -1.715360 -4.312037 
11.051784 0.001750 -1.730189 -4.160100 
11.055362 0.001789 -1.744800 -4.006403 
11.059031 0.001834 -1.759213 -3.850844 
11.062805 0.001887 -1.773450 -3.693274 
11.066704 0.001949 -1.787537 -3.533481 
11.070751 0.002023 -1.801505 -3.371165 
11.074974 0.002111 -1.815391 -3.205894 
11.079413 0.002220 -1.829246 -3.037039 
11.084123 0.002355 -1.843141 -2.863641 
11.089185 0.002531 -1.857182 -2.684166 
11.094735 0.002775 -1.871553 -2.495931 
11.101027 0.003146 -1.886615 -2.293530 
11.108701 0.003837 -1.903321 -2.062591 
11.118003 0.004651 -1.921299 -1.806018 
11.125006 0.003502 -1.933323 -1.629346 
11.131939 0.003466 -1.944054 -1.467913 
11.138278 0.003169 -1.952922 -1.331566 
11.144277 0.003000 -1.960548 -1.211967 
11.150093 0.002908 -1.967281 -1.104376 
11.155805 0.002856 -1.973307 -1.006289 
11.161464 0.002829 -1.978743 -0.916157 
11.167102 0.002819 -1.983671 -0.832907 
11.172745 0.002822 -1.988152 -0.755746 
11.178416 0.002835 -1.992233 -0.684058 
11.184131 0.002858 -1.995949 -0.617347 
11.189907 0.002888 -1.999334 -0.555205 
11.195758 0.002926 -2.002411 -0.497285 
11.201698 0.002970 -2.005203 -0.443290 
11.207742 0.003022 -2.007728 -0.392960 
11.213902 0.003080 -2.010003 -0.346065 
11.220192 0.003145 -2.012041 -0.302398 
11.226626 0.003217 -2.013854 -0.261772 
11.233220 0.003297 -2.015454 -0.224017 
11.239989 0.003384 -2.016850 -0.188976 
11.246949 0.003480 -2.018051 -0.156502 
11.254118 0.003585 -2.019064 -0.126460 
11.261516 0.003699 -2.019896 -0.098721 
11.269165 0.003824 -2.020551 -0.073165 
11.277086 0.003961 -2.021037 -0.049677 
11.285307 0.004110 -2.021355 -0.028148 
11.293856 0.004275 -2.021510 -0.008472 
11.302766 0.004455 -2.021504 0.009451 
11.312073 0.004653 -2.021339 0.025717 
11.321818 0.004873 -2.021016 0.040423 
11.332050 0.005116 -2.020533 0.053658 
11.342824 0.005387 -2.019890 0.065513 
11.354203 0.005689 -2.019083 0.076074 
11.366262 0.006030 -2.018108 0.085426 
11.379091 0.006414 -2.016958 0.093654 
11.392796 0.006852 -2.015624 0.100840 
11.407504 0.007354 -2.014094 0.107066 
11.423374 0.007935 -2.012351 0.112411 
11.440601 0.008614 -2.010374 0.116957 
11.459433 0.009416 -2.008134 0.120784 
11.480186 0.010377 -2.005593 0.123970 
11.503278 0.011546 -2.002699 0.126596 
11.529272 0.012997 -1.999379 0.128745 
11.558947 0.014838 -1.995532 0.130501 
11.593425 0.017239 -1.991006 0.131951 
11.634381 0.020478 -1.985576 0.133193 
11.684443 0.025031 -1.978878 0.134337 
11.747919 0.031738 -1.970313 0.135520 
11.831887 0.041984 -1.958874 0.136929 
11.945312 0.056713 -1.943237 0.138798 
12.085082 0.069885 -1.923672 0.141178 
12.230857 0.072887 -1.902903 0.143795 
12.375322 0.072232 -1.881933 0.146546 
12.517608 0.071143 -1.860879 0.149424 
12.657523 0.069958 -1.839764 0.152436 
12.795042 0.068759 -1.818586 0.155591 
12.930148 0.067553 -1.797344 0.158899 
13.062828 0.066340 -1.776033 0.162373 
13.193069 0.065120 -1.754650 0.166025 
13.320853 0.063892 -1.733192 0.169870 
13.446161 0.062654 -1.711655 0.173923 
13.568974 0.061406 -1.690035 0.178202 
13.689265 0.060146 -1.668330 0.182725 
13.807008 0.058872 -1.646537 0.187514 
13.922172 0.057582 -1.624653 0.192592 
14.034721 0.056275 -1.602678 0.197984 
14.144616 0.054947 -1.580609 0.203717 
14.251812 0.053598 -1.558448 0.209824 
14.356260 0.052224 -1.536197 0.216336 
14.457906 0.050823 -1.513859 0.223290 
14.556688 0.049391 -1.491439 0.230726 
14.652541 0.047927 -1.468947 0.238684 
14.745397 0.046428 -1.446394 0.247210 
14.835180 0.044892 -1.423794 0.256350 
14.921817 0.043318 -1.401167 0.266153 
15.005232 0.041708 -1.378534 0.276667 
15.085355 0.040062 -1.355921 0.287943 
15.162124 0.038385 -1.333359 0.300028 
15.235490 0.036683 -1.310880 0.312969 
15.305420 0.034965 -1.288518 0.326809 
15.371903 0.033242 -1.266307 0.341588 
15.434957 0.031527 -1.244280 0.357341 
15.494623 0.029833 -1.222466 0.374099 
15.550975 0.028176 -1.200891 0.391890 
15.604112 0.026568 -1.179574 0.410739 
15.654155 0.025021 -1.158529 0.430669 
15.701246 0.023545 -1.137760 0.451702 
15.745539 0.022147 -1.117269 0.473860 
15.787199 0.020830 -1.097050 0.497167 
15.826390 0.019596 -1.077092 0.521648 
15.863279 0.018444 -1.057382 0.547329 
15.898026 0.017374 -1.037903 0.574239 
15.930786 0.016380 -1.018635 0.602410 
15.961705 0.015459 -0.999560 0.631875 
15.990920 0.014607 -0.980656 0.662670 
16.018558 0.013819 -0.961902 0.694831 
16.044739 0.013090 -0.943276 0.728399 
16.069571 0.012416 -0.924759 0.763414 
16.093155 0.011792 -0.906330 0.799920 
16.115582 0.011214 -0.887968 0.837961 
16.136938 0.010678 -0.869655 0.877583 
16.157299 0.010181 -0.851371 0.918835 
16.176737 0.009719 -0.833097 0.961766 
16.195317 0.009290 -0.814817 1.006429 
16.213099 0.008891 -0.796512 1.052878 
16.230139 0.008520 -0.778164 1.101167 
16.246486 0.008174 -0.759757 1.151357 
16.262188 0.007851 -0.741273 1.203507 
16.277288 0.007550 -0.722695 1.257683 
16.291825 0.007269 -0.704006 1.313950 
16.305838 0.007006 -0.685189 1.372380 
16.319360 0.006761 -0.666225 1.433046 
16.332424 0.006532 -0.647097 1.496029 
16.345059 0.006318 -0.627784 1.561412 
16.357295 0.006118 -0.608268 1.629286 
16.369157 0.005931 -0.588527 1.699746 
16.380670 0.005757 -0.568539 1.772898 
16.391860 0.005595 -0.548280 1.848856 
16.402747 0.005444 -0.527725 1.927744 
16.413355 0.005304 -0.506844 2.009698 
16.423705 0.005175 -0.485607 2.094872 
16.433817 0.005056 -0.463979 2.183436 
16.443712 0.004948 -0.441921 2.275582 
16.453412 0.004850 -0.419387 2.371531 
16.462937 0.004762 -0.396326 2.471539 
16.472309 0.004686 -0.372677 2.575904 
16.481552 0.004622 -0.348367 2.684984 
16.490692 0.004570 -0.323308 2.799212 
16.499758 0.004533 -0.297391 2.919127 
16.508784 0.004513 -0.270475 3.045416 
16.517815 0.004515 -0.242375 3.178981 
16.526904 0.004544 -0.212841 3.321064 
16.536129 0.004613 -0.181503 3.473464 
16.545610 0.004741 -0.147792 3.638995 
